date,Saitama_i,Saitama_O,Tiba_i,Tiba_O,Tokyo_i,Tokyo_O,Kanagawa_i,Kanagawa_O,Osaka_i,Osaka_O,Total_i,Total_o
2014/4/4,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/5,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/6,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/7,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/8,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/9,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/10,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/11,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/12,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/13,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/14,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/15,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/16,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/17,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/18,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/19,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/20,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/21,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/22,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/23,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/24,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/25,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/26,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/27,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/28,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/29,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/4/30,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/5/1,14348,20099,13071,20046,40454,48680,21737,28089,23377,24389,112987,141303
2014/5/2,10182,10246,8052,9218,29085,23944,15618,13588,16012,10859,78949,67855
2014/5/3,10182,10246,8052,9218,29085,23944,15618,13588,16012,10859,78949,67855
2014/5/4,10182,10246,8052,9218,29085,23944,15618,13588,16012,10859,78949,67855
2014/5/5,10182,10246,8052,9218,29085,23944,15618,13588,16012,10859,78949,67855
2014/5/6,10182,10246,8052,9218,29085,23944,15618,13588,16012,10859,78949,67855
2014/5/7,10182,10246,8052,9218,29085,23944,15618,13588,16012,10859,78949,67855
2014/5/8,10182,10246,8052,9218,29085,23944,15618,13588,16012,10859,78949,67855
2014/5/9,10182,10246,8052,9218,29085,23944,15618,13588,16012,10859,78949,67855
